id,drupal_id,drupal_uuid,title,content,author,date,project_id,status,migration_status
9fe93c67-577b-4dd7-8cc3-cabb2735cf08,6435,9fe93c67-577b-4dd7-8cc3-cabb2735cf08,"Karpowership Missed Financial Closure for 1.22 GW South Africa Projects","<p>Eskom has withdrawn grid access reservations for Karpowership’s floating LNG power projects in Richards Bay, Port of Coega, and Saldanha after the company failed to meet the December 31, 2023, fina","ConstructAfrica",2025-02-01T00:00:00,6bd5baf9-7f2f-4fd5-ba57-60d8f3dedd68,published,success
f179fba5-fa8b-4989-9508-1d6e0d67b52d,6097,f179fba5-fa8b-4989-9508-1d6e0d67b52d,"Consultancies Invited to Express Interest for Mauritania Solar Plant ","<p>Mauritania's energy ministry has invited consultancies to express interest in undertaking preparatory studies for the construction of a 50 MW photovoltaic (PV) solar power plant and battery energy ","Mauritania energy ministry",2024-12-12T00:00:00,81e1b78c-190d-4e07-97b0-4dca4d5ce540,published,success
6eba5469-b9b0-4cd1-acdb-d16614ede7ce,6098,6eba5469-b9b0-4cd1-acdb-d16614ede7ce,"Contracts Awarded for Mauritania-Mali Power Interconnection","<p>Manantali Energy Management Company (SOGEM), a subsidiary of the Senegal River Basin Development Authority (OMVS), has awarded contracts for the construction of the Mauritania-Mali electricity inte","ConstructAfrica",2024-09-15T00:00:00,81e1b78c-190d-4e07-97b0-4dca4d5ce540,published,success
5d5c232d-0c23-4e99-a033-412c784df217,7287,5d5c232d-0c23-4e99-a033-412c784df217,"CWP Global Completes Key Studies","<p>CWP Global has announced that Geological, Geotechnical, Hydrogeological and Bathymetric Studies have been conducted for the green hydrogen project AMAN in Mauritania.</p><p>The early-stage geologic","CWP Global",2025-02-24T00:00:00,e2bed818-7768-4d52-a829-3f9209d1de6b,published,success
ee3bd5f9-04a0-43c9-b959-b07ded6c1ffa,5997,ee3bd5f9-04a0-43c9-b959-b07ded6c1ffa,"CWP Global Studies AMAN Project","<p>CWP Global is conducting feasibility studies for a proposed 110 TWh AMAN green energy project in Mauritania.&nbsp;</p>","ConstructAfrica",2024-12-01T00:00:00,e2bed818-7768-4d52-a829-3f9209d1de6b,published,success
2112cefe-40e1-415c-9943-7bfac60fd266,5996,2112cefe-40e1-415c-9943-7bfac60fd266,"CWP Global and IDEEMATEC Join Effort for AMAN","<p>CWP Global a pioneer in developing large-scale renewable energy and green hydrogen hubs, recently inked an agreement with IDEEMATEC, to explore the integration of IDEEMATEC's state-of-the-art L:TEC","Ideematec GmbH",2024-03-13T00:00:00,e2bed818-7768-4d52-a829-3f9209d1de6b,published,success
323c25f8-7893-4e1e-bccf-f28b4e041009,5847,323c25f8-7893-4e1e-bccf-f28b4e041009,"Budget Update","<p><a href=""https://oxpeckers.org/2024/07/mpumalanga-wind/"">Mpumalanga is going with the wind.</a></p>","Oxpeckers",2024-08-20T00:00:00,e70ca1b5-000d-4202-bd50-95199f155e22,published,success
d2ce27d4-06fc-4259-bc6f-b19988e74760,7139,d2ce27d4-06fc-4259-bc6f-b19988e74760,"Facility Moves Closer to Completion","<p>Seriti Green’s Ummbila Emoyeni Wind Energy Facility in Bethal, Mpumalanga took a major step forward in February 2025 when nine turbines, including 27 blades and other components were transported fr","Seriti Green",2025-02-03T00:00:00,e70ca1b5-000d-4202-bd50-95199f155e22,published,success
9989cae0-b7b5-4291-b257-c929f4ff74c5,5350,9989cae0-b7b5-4291-b257-c929f4ff74c5,"Budget Update","<p><a href=""https://oxpeckers.org/2024/07/mpumalanga-wind/"">Mpumalanga is going with the wind.</a></p>","Oxpeckers",2024-08-20T00:00:00,5ce4fc85-2c15-4384-a13b-3fa5c9f11952,published,success
52cc6727-a076-47e3-b941-1b129b8d7a94,5190,52cc6727-a076-47e3-b941-1b129b8d7a94,"Project Announcement","<p><a href=""https://www.constructafrica.com/news/unon-conference-facilities-kenya-set-upgrade"">UNON Conference Facilities in Kenya Set For Upgrade</a></p>","",2024-02-27T00:00:00,7aa99e53-7265-48cb-ba5c-0f415ddceb40,published,success
e1ba90e2-9fc0-464a-8eca-16b3723c3908,5869,e1ba90e2-9fc0-464a-8eca-16b3723c3908,"Project Management Consultant Updated","<p>We have been advised by the main contractor that they are undertaking Project Management Consultant works themselves.</p>","Construct Africa Researcher",2024-08-21T00:00:00,fcdc66a2-619a-4109-81ba-d69e1b3ea047,published,success
ec848bac-1ce8-4016-a949-d223a6fd2ed5,5820,ec848bac-1ce8-4016-a949-d223a6fd2ed5,"Budget & Timeline Update.","<p><a href=""https://waterauthority.go.ke/umaa-dam-kick-starts-in-kitui-county/#:~:text=National%20Water%20Harvesting%20and%20Storage,cost%20of%201.9%20billion%20shillings."">The construction of the Uma","National Water Harvesting and Storage Authority",2024-08-16T00:00:00,5a3f41de-f5f9-4a6f-ba1f-b57314950de7,published,success
3014accd-a191-4378-8587-a0b1d7842510,5892,3014accd-a191-4378-8587-a0b1d7842510,"Project Update","<p>The project is currently proceeding to financial close.</p>","ConstructAfrica",2025-02-20T00:00:00,75cbec81-a19a-4582-884f-209103924796,published,success
7ca8205c-4984-411b-89de-5a9179c12207,5346,7ca8205c-4984-411b-89de-5a9179c12207,"Project Management Consultant Updated","<p>We have been advised by the main contractor that they are undertaking Project Management Consultant works themselves.</p>","Construct Africa Researcher",2024-08-21T00:00:00,b1dac551-7223-4a99-ba67-350d197107b1,published,success
13df58e6-6e6b-4024-a47b-ae5c0ec78e2d,5013,13df58e6-6e6b-4024-a47b-ae5c0ec78e2d,"","","",,046718f6-8065-4b61-baff-ae50915ff4f2,published,success
d1c85ebd-fbe8-4b60-8c13-d929e5bd977b,5838,d1c85ebd-fbe8-4b60-8c13-d929e5bd977b,"Budget Update","<p><a href=""https://constructafrica.com/news/afd-provides-us85-million-rwanda-hospital-project"">AFD Provides US$85 million For Rwanda Hospital Project.</a></p>","Liz Bains, Construct Africa Researcher.",2023-11-06T00:00:00,28b99b4d-7f71-4b43-a231-e167e0830d82,published,success
996703b4-8210-407b-86a8-bdb885bac1c3,5763,996703b4-8210-407b-86a8-bdb885bac1c3,"Contract Period Update","<p><a href=""https://www.power-technology.com/marketdata/power-plant-profile-boitumelo-solar-pv-park-south-africa/"">Power plant profile: Boitumelo Solar PV Park, South Africa</a></p>","Power Technology",2024-07-21T00:00:00,fa2ecc37-63e8-4e4e-bc39-32237e01c429,published,success
58fcaa13-8501-47c9-9e7a-ea554c95543c,5889,58fcaa13-8501-47c9-9e7a-ea554c95543c,"","","",,03e64ca5-948c-41d2-8587-b84317f03eba,published,success
b28c633c-5e02-421c-9635-f9ec98760cbb,5246,b28c633c-5e02-421c-9635-f9ec98760cbb,"Current Status","<p>This project is still under execution as on 16/05/2024</p>
","",,6aea55c1-33a9-4eb1-9a0a-743e4a05442e,published,success
6ae0952f-73a6-4554-85ba-9b7d8dce7cd1,5919,6ae0952f-73a6-4554-85ba-9b7d8dce7cd1,"Project Announcement","<p><a href=""https://charterhouselagos.com/news-and-events/press-release-launch/"">UK’s 400-year-old Iconic Educational Institution, Charterhouse, Opens Its First African School in Lagos, Nigeria.</a></","CHARTERHOUSE, Lagos",2023-09-05T00:00:00,7d63299c-e08a-4220-bff8-5dddbc371c8f,published,success
65a56341-1c0a-40af-9062-6639bc3550af,5920,65a56341-1c0a-40af-9062-6639bc3550af,"Project Announcement","<p><a href=""https://leadership.ng/charterhouse-to-build-first-african-school-in-lagos/"">Charterhouse To Build First African School In Lagos</a></p>","Leadership Newspapers",2023-09-12T00:00:00,7d63299c-e08a-4220-bff8-5dddbc371c8f,published,success
5693d575-87d5-4c1c-b448-57209db0473f,5921,5693d575-87d5-4c1c-b448-57209db0473f,"Project Announcement","<p><a href=""https://nairametrics.com/2023/10/12/british-iconic-educational-institution-unveils-charterhouse-lagos-in-a-150-million-greenfield-investment/"">British iconic educational institution unveil","Nairametrics",2023-10-12T00:00:00,7d63299c-e08a-4220-bff8-5dddbc371c8f,published,success
8c44a1fc-86eb-4dc6-9633-b7f810ac0f32,5916,8c44a1fc-86eb-4dc6-9633-b7f810ac0f32,"Project Announcement","<p><a href=""https://charterhouselagos.com/news-and-events/press-release-launch/"">UK’s 400-year-old Iconic Educational Institution, Charterhouse, Opens Its First African School in Lagos, Nigeria.</a></","CHARTERHOUSE, Lagos",2023-09-05T00:00:00,632db8c7-23e5-471d-aae2-d7c65f31022d,published,success
cfd79bd6-8864-4759-9e55-3e77f8b40b96,5914,cfd79bd6-8864-4759-9e55-3e77f8b40b96,"Project Announcement","<p><a href=""https://leadership.ng/charterhouse-to-build-first-african-school-in-lagos/"">Charterhouse To Build First African School In Lagos</a></p>","LEADERSHIP Newspapers",2023-09-12T00:00:00,632db8c7-23e5-471d-aae2-d7c65f31022d,published,success
d85827a2-a3af-4353-950c-aebe8832c5e1,5915,d85827a2-a3af-4353-950c-aebe8832c5e1,"Project Announcement","<p><a href=""https://nairametrics.com/2023/10/12/british-iconic-educational-institution-unveils-charterhouse-lagos-in-a-150-million-greenfield-investment/"">British iconic educational institution unveil","Nairametrics",2023-10-12T00:00:00,632db8c7-23e5-471d-aae2-d7c65f31022d,published,success
664519a9-0856-4a8b-9252-86c93d31983c,5926,664519a9-0856-4a8b-9252-86c93d31983c,"Project Announcement","<p><a href=""https://charterhouselagos.com/news-and-events/press-release-launch/"">UK’s 400-year-old Iconic Educational Institution, Charterhouse, Opens Its First African School in Lagos, Nigeria</a></p","CHARTERHOUSE, Lagos",2023-09-05T00:00:00,81a43ac2-6eda-41d9-bef3-44168ae48dc1,published,success
124861bb-19e8-4c80-ba6d-782e440e9d5b,5927,124861bb-19e8-4c80-ba6d-782e440e9d5b,"Project Announcement","<p><a href=""https://leadership.ng/charterhouse-to-build-first-african-school-in-lagos/"">Charterhouse To Build First African School In Lagos</a></p>","Leadership Newspapers",2023-09-12T00:00:00,81a43ac2-6eda-41d9-bef3-44168ae48dc1,published,success
7017ec97-1337-43e9-b455-69cd5478b612,5928,7017ec97-1337-43e9-b455-69cd5478b612,"Project Announcement","<p><a href=""https://nairametrics.com/2023/10/12/british-iconic-educational-institution-unveils-charterhouse-lagos-in-a-150-million-greenfield-investment/"">British iconic educational institution unveil","Nairametrics",2023-10-12T00:00:00,81a43ac2-6eda-41d9-bef3-44168ae48dc1,published,success
17b45592-5863-43d5-a808-1a925c0f8d83,5325,17b45592-5863-43d5-a808-1a925c0f8d83,"Contract Award","<p><a href=""https://www.constructafrica.com/news/cameroon-signs-agreements-douala-water-distribution-network"">Cameroon Signs Agreements For Douala Water Distribution Network</a></p>
","",2023-08-10T00:00:00,679eb5a6-fca8-48a5-8e99-1ac57a70f0ab,published,success
5aad376f-3da1-4cca-b939-3818113deb11,5326,5aad376f-3da1-4cca-b939-3818113deb11,"Project Announcement","<p><a href=""https://www.businessincameroon.com/public-management/1112-13562-douala-water-supply-mega-project-set-to-commence-in-2024"">Douala water supply mega-project set to commence in 2024</a></p>
","",2023-12-11T00:00:00,679eb5a6-fca8-48a5-8e99-1ac57a70f0ab,published,success
225a628f-b907-48ff-9202-73da192e2c70,5327,225a628f-b907-48ff-9202-73da192e2c70,"","","",,679eb5a6-fca8-48a5-8e99-1ac57a70f0ab,published,success
87f9ddd9-dce3-4196-ba8c-fec0fe92927b,5885,87f9ddd9-dce3-4196-ba8c-fec0fe92927b,"Project Status Update","<p><a href=""https://constructafrica.com/news/tanzania-kicks-mbamba-bay-port-upgrade"">Tanzania Kicks Off Mbamba Bay Port Upgrade</a></p>","Sneha Abraham, Construct Africa",2024-02-06T00:00:00,49b9ea31-6605-4cf4-88c5-d2bc855e6924,published,success
7a68aa8e-e642-451a-a1e3-41a7ddd6a923,4581,7a68aa8e-e642-451a-a1e3-41a7ddd6a923,"EPCC contract signed for construction of Barra do Dande Oceanic Terminal","<p>https://tanknewsinternational.com/epcc-contract-signed-for-construction-of-barra-do-dande-oceanic-terminal/</p>
","",2021-09-10T00:00:00,15cc0f61-2c24-4b74-a05b-7eea5cdbc242,published,success
4620d0e8-c137-462d-98d5-9feedc4f8f41,4582,4620d0e8-c137-462d-98d5-9feedc4f8f41,"First phase of Dande Ocean Terminal to be completed this year","<p>https://forumchinaplp.org.mo/en/economic_trade/view/7679</p>
","",,15cc0f61-2c24-4b74-a05b-7eea5cdbc242,published,success
b2782e6e-645a-41e5-8cea-a75d59f1ee63,4583,b2782e6e-645a-41e5-8cea-a75d59f1ee63,"Angola: Dande Ocean Terminal First Phase Will Be Completed This Year","<p>https://allafrica.com/stories/202401040102.html</p>
","",2024-01-03T00:00:00,15cc0f61-2c24-4b74-a05b-7eea5cdbc242,published,success
78dabf83-320f-4f17-882e-da5c79d649a3,7539,78dabf83-320f-4f17-882e-da5c79d649a3,"2 months away from the grand opening of Groot Phesantekraal","<p>Read <a href=""https://www.linkedin.com/posts/abland_ablandpropertydevelopers-propertydevelopment-activity-7329052909646573568-DdhX/?utm_source=share&amp;utm_medium=member_desktop&amp;rcm=ACoAABFA8x","Abland Property Developers",2025-05-16T00:00:00,bc936de8-5431-4d34-82c5-f7057f41c2be,published,success
b2007bcc-bf52-4116-b73e-4d7f2acf3d68,7392,b2007bcc-bf52-4116-b73e-4d7f2acf3d68,"Senqu Bridge and Polihali Dam under construction","<p>Read <a href=""https://x.com/DWS_RSA/status/1895355578001826028"" target=""_blank"">Post</a></p>","National Department of Water and Sanitation",25-02-28T00:00:00,929100d3-cc1a-4314-bdb1-4d8f71271e89,published,success
d8e65fe2-78ef-440a-b692-a5a827cafb6f,5865,d8e65fe2-78ef-440a-b692-a5a827cafb6f,"Project Status Update","<p><a href=""https://www.constructionkenya.com/11954/koru-soin-dam-ppp-deal/"">Kenya Seeks Sh20bn PPP Loan for Koru-Soin Dam Project</a></p>","Construction Kenya",2024-03-21T00:00:00,733aa10b-a02c-4b0a-896f-7153ec61154b,published,success
c6068098-d2d8-48f6-9256-7708667aa6c6,5890,c6068098-d2d8-48f6-9256-7708667aa6c6,"Project Status Update","<p><a href=""https://www.tshwane.gov.za/?p=67098"">City of Tshwane Lynnwood Road upgrade project on track</a></p>"," City of Tshwane",2024-01-24T00:00:00,299d6bab-fc89-47f9-a693-a225118b4237,published,success
8e45410e-7efd-42fb-ad65-dbfc01334d7d,5688,8e45410e-7efd-42fb-ad65-dbfc01334d7d,"Project Funding","<p><a href=""https://www.linkedin.com/feed/update/urn:li:activity:7140315399417409536/"">Upgrading of Kumi-Ngora-Serere-Kagwara Road in Uganda has received a US$ 106 million financing approved by the Is","Islamic Development Bank on LinkedIn",2023-12-12T00:00:00,a9569276-49ec-4b74-8600-3efb05af8f4c,published,success
c7a50c8e-3faf-4275-a8bc-8540e310b4bf,5690,c7a50c8e-3faf-4275-a8bc-8540e310b4bf,"Status","<p>Project is in planning stage</p>
","ConstructAfrica Researcher",2024-08-02T00:00:00,a9569276-49ec-4b74-8600-3efb05af8f4c,published,success
ce46b1b3-8bac-4e0c-a6ca-4360d7c69dba,7555,ce46b1b3-8bac-4e0c-a6ca-4360d7c69dba,"Tshwane's Salvokop development faces opposition from residents","<p>The multimillion-rand Salvokop Precinct Development Project, aimed at constructing four government buildings in the City of Tshwane, is at risk of being delayed due to resistance from Baghdad infor","Independent Online",2025-03-14T00:00:00,60b06493-7b2f-47c9-b77d-d663fc80c253,published,success
7e46afe6-ebc8-4e86-a655-66781c3baa97,7442,7e46afe6-ebc8-4e86-a655-66781c3baa97,"Minister Patricia de Lille launches the Salvokop Precinct Development Project in Tshwane","<p>Minister of Public Works and Infrastructure, Patricia de Lille to visit and launch the Salvokop Precinct Development Project in Tshwane</p><p>The Department of Public Works and Infrastructure is cu","South African Government",2022-06-22T00:00:00,60b06493-7b2f-47c9-b77d-d663fc80c253,published,success
3f5e4620-b719-4326-9b4e-49cf770cdf92,7443,3f5e4620-b719-4326-9b4e-49cf770cdf92,"R18bn construction of four government buildings in Tshwane Salvokop precinct will create 80 000 jobs","<p>The construction of four government buildings as part of the multimillion-rand Salvokop Precinct Development Project in Tshwane has officially been launched.</p><p>This comes two years after the mi","ConstructAfrica",2023-05-01T00:00:00,60b06493-7b2f-47c9-b77d-d663fc80c253,published,success
771756f3-0a71-4202-ac09-d952c27bd661,5762,771756f3-0a71-4202-ac09-d952c27bd661,"Project Status Update","<p><a href=""https://sanysouthafrica.com/sany-southern-africa-breaks-new-ground-with-r300-million-headquarters-mega-project/#:~:text=15%20November%202023%20saw%20the,%2Dmillion%20mega%2Dconstruction%20","SANY Southern Africa",2023-12-08T00:00:00,20cdcf0d-3090-4344-9d65-be2eb1169c4b,published,success
6612913b-9668-4208-8af7-24642d0f6e59,7066,6612913b-9668-4208-8af7-24642d0f6e59,"Angola and Zambia Sign Landmark Transport Agreements to Boost Regional Trade","<p>Angola and Zambia have taken a major step towards deepening regional connectivity and trade integration with the signing of two important agreements in the transport sector.</p><p>At the heart of t","FurtherAfrica",2025-04-11T00:00:00,420ab95f-2923-4a65-a7bd-bbbb2eff227a,published,success
3e7a2a7f-ea14-451a-b4ea-4fa549dd757c,7264,3e7a2a7f-ea14-451a-b4ea-4fa549dd757c,"Expansion of Wolaita Sodo Second Substation reached 63 percent","<p>The project announced that the expansion work of the Wolaita Sodo Second Substation, which is part of the National Electricity Southern Grid Expansion Project, has reached 63 percent.</p><p>Accordi","Ethiopian Electric Power",2025-03-24T00:00:00,9d673468-3bc8-4fa9-b9ea-b9ff99fc125e,published,success
9b1d7071-d6c7-4489-aaff-b86a71e3fecd,7557,9b1d7071-d6c7-4489-aaff-b86a71e3fecd,"R295 million for Tygerberg Hospital project","<p>R295 million has been provisionally ring-fenced for the Tygerberg Hospital Redevelopment health technology in 2027/28 through BFI funding.</p><p>Read <a href=""https://www.westerncape.gov.za/treasur","Western Cape Government",2025-04-03T00:00:00,9bf9b32b-2dbc-468f-83ff-8732cd3232ab,published,success
80621a8f-1db0-4c59-97be-5b81157dc9cf,5494,80621a8f-1db0-4c59-97be-5b81157dc9cf,"Project Announcement","<p><a href=""https://www.aicprogetti.it/en/progetti/national-roads-lot-3-hamurwa-kerere-kanungu-kanyantorogo-butogota-buhoma-hamayanja-ifasha-ikumba-road-143-km/"">NATIONAL ROADS LOT 3: HAMURWA-KERERE-K","",2018-09-04T00:00:00,dc750eee-3fbc-4edd-8f07-1b48d5450270,published,success
48837302-fb97-48be-8856-f5ae1235ce47,5867,48837302-fb97-48be-8856-f5ae1235ce47,"Project Timeline","<p>We have been advised by the main contractor that the works are anticipated to be completed on-site by December 2025.</p>","Construct Africa Researcher",2024-08-21T00:00:00,fcbe0422-6c68-42b6-b7cb-20dcb6b8976d,published,success
a1decdc3-b513-4a4a-a3d7-ae78f5d34a6d,5873,a1decdc3-b513-4a4a-a3d7-ae78f5d34a6d,"Project Budget Update.","<p><a href=""https://constructafrica.com/news/eswatini-awards-manzini-water-contract"">Eswatini Awards Manzini Water Contract.</a></p>","Sneha Abraham, Construct Africa Researcher",2024-02-06T00:00:00,61b51c14-48d5-4970-9476-bbc924452619,published,success
99a472ab-cacc-43ae-b127-3d1d94ef035b,6437,99a472ab-cacc-43ae-b127-3d1d94ef035b,"MCWAP-2A to start in June","<p>The delays on the implementation of the Mokolo and Crocodile River (West) Water Augmentation Project – Phase 2A (MCWAP-2A) were mainly related to securing funding. The funding constraint was resolv","Parliamentary Monitoring Group",2024-12-12T00:00:00,31b799b5-9363-424e-b244-b5f79451efc9,published,success
a62431ac-e2df-490b-a957-1c115b3532c7,5805,a62431ac-e2df-490b-a957-1c115b3532c7,"Project Timeline","<p>We have been advised by the main contractor that the works are anticipated to be completed on-site by December 2025.</p>","Construct Africa Researcher",2024-08-14T00:00:00,67cb96ea-603b-4f9d-824b-2397dc70b8de,published,success
45364fb0-4cf9-487c-89af-c74135a8898d,5132,45364fb0-4cf9-487c-89af-c74135a8898d,"Tender Announcement","<p><a href=""https://www.constructafrica.com/index.php/news/tender-announced-mozambiques-mphanda-nkuwa-hydropower-project"">Tender announced for Mozambique’s Mphanda Nkuwa Hydropower Project</a></p>
","",2022-01-12T00:00:00,44a40f87-c7ea-496a-87b8-64d8b8215b0e,published,success
728aedfc-9a9e-4221-96a1-43305f5a6826,5133,728aedfc-9a9e-4221-96a1-43305f5a6826,"Tender Submissions","<p><a href=""https://www.afrik21.africa/en/mozambique-7-companies-run-for-the-mphanda-nkuwa-hydroelectric-mega-project/"">MOZAMBIQUE: 7 Companies Run for the Mphanda Nkuwa Hydroelectric Mega Project</a>","",2022-10-12T00:00:00,44a40f87-c7ea-496a-87b8-64d8b8215b0e,published,success
42b210b6-42e9-4104-ae2b-7c782a3d0b62,5135,42b210b6-42e9-4104-ae2b-7c782a3d0b62,"Funding Approval","<p><a href=""https://www.constructafrica.com/news/mphanda-nkuwa-dam-scheme-secures-euro-500m-financing"">Mphanda Nkuwa Dam Scheme Secures Euro 500m In Financing</a></p>
","",2023-06-07T00:00:00,44a40f87-c7ea-496a-87b8-64d8b8215b0e,published,success
32451449-673a-4580-9718-1146977bd4a0,5136,32451449-673a-4580-9718-1146977bd4a0,"Contract Award","<p><a href=""https://www.constructafrica.com/news/mozambique-inks-agreements-mphanda-nkuwa-dam"">Mozambique Inks Agreements For Mphanda Nkuwa Dam</a></p>
","",2023-12-19T00:00:00,44a40f87-c7ea-496a-87b8-64d8b8215b0e,published,success
5126559b-a11b-4317-9f16-bbbcd67b68a1,5770,5126559b-a11b-4317-9f16-bbbcd67b68a1,"Project Timeline","<p>Works are still on-going. We are in the process of establishing a completion date on this project.</p>","Construct Africa Researcher",2024-08-12T00:00:00,f0ba219f-f0fc-44b8-a272-413750a907b0,published,success
b99714e6-3b4b-4860-84d6-f73d0c17406a,5506,b99714e6-3b4b-4860-84d6-f73d0c17406a,"Project Funding","<p><a href=""https://af-cfta.news/african-development-fund-grants-over-75-million-to-rwanda-and-burundi-for-cross-border-road-construction-and-studies/"">African Development Fund grants over $75 million","African Development Bank (AfDB)",2022-12-11T00:00:00,73658a18-4f31-4912-ba31-322ed7648261,published,success
5874454e-1fe7-4dd1-8e89-d1366b5972e9,5507,5874454e-1fe7-4dd1-8e89-d1366b5972e9,"Tender Announcement","<p><a href=""https://constructafrica.com/projects-and-tenders/rwanda-seeks-consultants-two-road-upgrades"">Rwanda seeks consultants for two road upgrades</a></p>
","",2023-06-16T00:00:00,73658a18-4f31-4912-ba31-322ed7648261,published,success
6411eef8-a93d-4aa3-8de5-f5b37cc316f1,5505,6411eef8-a93d-4aa3-8de5-f5b37cc316f1,"Tender Announcement","<p><a href=""https://constructafrica.com/projects-and-tenders/rwanda-seeks-consultant-121km-road-project"">Rwanda seeks consultant for 121km road project</a></p>
","Mitchell T, ConstructAfrica",2024-05-06T00:00:00,73658a18-4f31-4912-ba31-322ed7648261,published,success
fee1ecfe-10c1-448a-8701-657c3d1a7032,5640,fee1ecfe-10c1-448a-8701-657c3d1a7032,"Status","<p>Project is in Concept Stage. Submission deadline for EOI for&nbsp;Feasibility and detailed engineering design was 28 May 2024. No further update.</p>
","ConstructAfrica Researcher",2024-08-01T00:00:00,73658a18-4f31-4912-ba31-322ed7648261,published,success
a0f4dfa5-d7be-4f1b-a1c7-0252823cbde6,5247,a0f4dfa5-d7be-4f1b-a1c7-0252823cbde6,"Current Status","<p>This project is still under execution as on 16/05/2024</p>
","",,b1c5a625-4489-4d60-892a-ffb6f5724620,published,success
e7e7c44e-d8e8-4cbe-ac57-b2735e932300,5106,e7e7c44e-d8e8-4cbe-ac57-b2735e932300,"Project Announcement","<p><a href=""https://www.vinci.com/vinci.nsf/en/press-releases/pages/20240112-0845.htm"">VINCI to build electrical infrastructure in Senegal</a></p>
","",2024-01-12T00:00:00,90149cd6-cf16-4266-a19b-234060fa77df,published,success
f8772443-8bd9-42c2-9cde-5332a7ee228a,5107,f8772443-8bd9-42c2-9cde-5332a7ee228a,"Contract Award","<p><a href=""https://www.nsenergybusiness.com/news/vinci-wins-e200m-contract-to-construct-electrical-infrastructure-in-senegal/"">VINCI wins €200m contract to construct electrical infrastructure in Sene","",2024-01-15T00:00:00,90149cd6-cf16-4266-a19b-234060fa77df,published,success
5977d4da-0c85-4d59-ae1d-53dcc4c1bd5c,5108,5977d4da-0c85-4d59-ae1d-53dcc4c1bd5c,"Contract Award","<p><a href=""https://africa-energy-portal.org/news/electricity-transmission-frances-vinci-wins-eu200-million-contract-senegal"">Electricity transmission: France’s Vinci wins a €200 million contract in S","",2024-01-19T00:00:00,90149cd6-cf16-4266-a19b-234060fa77df,published,success
087ffcac-64b0-4e3f-8b71-f402322897d4,6615,087ffcac-64b0-4e3f-8b71-f402322897d4,"The Gambia’s Bertil Harding Highway Project Moves into Final Phase","<p>The Bertil Harding Highway Widening Project has reached a significant milestone with the completion and commissioning of Phases One and Two. President Adama Barrow officially inaugurated these sect","ConstructAfrica",2025-02-23T00:00:00,4e46c48b-318c-4db8-a0c6-6b70d0a9aa09,published,success
d2343398-d033-4d88-9c11-40dae3580b8e,6109,d2343398-d033-4d88-9c11-40dae3580b8e,"Ecowas Hosts Workshop for Validation of Integrated Framework for Abidjan-Lagos Corridor Highway","<p>The Abidjan-Lagos Corridor Highway corridor countries have unanimously called for urgent high-level political support to help remove obstacles and excessive check points along some regional corrido","Ecowas Commission",2025-01-31T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
462935b9-33ac-4e66-ab2e-8d589dd6675a,6027,462935b9-33ac-4e66-ab2e-8d589dd6675a,"Work to Begin in 2026 on Abidjan-Lagos Highway","<p>Work is due to commence in 2026 on the 1,028km Abidjan-Lagos corridor highway project and is earmarked for completion in 2030, according to the African Development Bank (AfDB).</p><p>&nbsp;</p><p>T","ConstructAfrica",2024-11-22T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
e85a2c39-04fb-4912-a7a6-7eb8071eeefe,5525,e85a2c39-04fb-4912-a7a6-7eb8071eeefe,"ECOWAS Tests Investor Appetite for Abidjan–Lagos Corridor","<p>The Commission of the Economic Community of West African States (ECOWAS) held its first roundtable meeting with development partners on financing the construction of the Abidjan–Lagos Corridor High","",2023-10-03T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
5a692df2-9b18-416d-88bf-9071de85449c,5527,5a692df2-9b18-416d-88bf-9071de85449c,"Project Announcement","<p><a href=""https://constructafrica.com/news/nigeria-wants-concrete-abidjan-lagos-highway"">Nigeria Wants Concrete For Abidjan-Lagos Highway</a></p>
","",2023-11-16T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
f94f120d-6371-4bfd-96bc-90fb88f04e9e,5528,f94f120d-6371-4bfd-96bc-90fb88f04e9e,"Project Update","<p><a href=""https://constructafrica.com/news/lome-cotonou-road-project-80-complete"">Lome-Cotonou Road Project 80% Complete</a></p>
","",2024-07-02T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
6c395169-746d-4160-80b7-1afefd3d10b1,5529,6c395169-746d-4160-80b7-1afefd3d10b1,"Media Mention","<p><a href=""https://constructafrica.com/news/ecowas-moves-construction-schemes"">ECOWAS Moves On Construction Schemes</a></p>","",2024-07-12T00:00:00,898c9e06-a8ab-4140-9c01-ba2fa67906a1,published,success
60018076-18da-49f1-8c18-db7b175e7450,5521,60018076-18da-49f1-8c18-db7b175e7450,"Fact Sheet","<p><a href=""https://aid.nepad.org/m_assets/uploads/document/15330269121716599182.pdf"">Inga 3 Hydropower Project</a></p>
","",2018-07-25T00:00:00,e9c2630c-1866-4dba-a850-ca08dc506c93,published,success
